GEOID,County_Name,County_Code,Series,Year,Value
17203,Woodford County,IL-203,NOAA_CDD_Annual,2012,1221.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2013,912.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2014,825.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2015,1000.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2016,1222.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2017,969.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2018,1265.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2019,1038.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2020,1020.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2021,1155.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2022,1051.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2023,983.0
17203,Woodford County,IL-203,NOAA_CDD_Annual,2024,1090.0
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2010,86.1
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2011,85.2
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2012,87.9
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2013,82.5
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2014,81.9
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2015,81.5
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2016,84.9
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2017,83.9
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2018,84.5
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2019,83.6
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2020,85.6
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2021,84.4
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2022,84.8
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2023,84.2
17203,Woodford County,IL-203,NOAA_Tmax_Summer,2024,84.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2010,1665.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2011,1514.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2012,1687.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2013,1201.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2014,1169.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2015,1390.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2016,1584.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2017,1311.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2018,1614.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2019,1455.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2020,1265.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2021,1408.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2022,1415.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2023,1347.0
17145,Perry County,IL-145,NOAA_CDD_Annual,2024,1561.0
17145,Perry County,IL-145,NOAA_Tmax_Summer,2010,89.8
17145,Perry County,IL-145,NOAA_Tmax_Summer,2011,89.5
17145,Perry County,IL-145,NOAA_Tmax_Summer,2012,92.3
17145,Perry County,IL-145,NOAA_Tmax_Summer,2013,84.4
17145,Perry County,IL-145,NOAA_Tmax_Summer,2014,84.6
17145,Perry County,IL-145,NOAA_Tmax_Summer,2015,85.1
17145,Perry County,IL-145,NOAA_Tmax_Summer,2016,87.1
17145,Perry County,IL-145,NOAA_Tmax_Summer,2017,86.0
17145,Perry County,IL-145,NOAA_Tmax_Summer,2018,86.9
17145,Perry County,IL-145,NOAA_Tmax_Summer,2019,85.4
17145,Perry County,IL-145,NOAA_Tmax_Summer,2020,85.9
17145,Perry County,IL-145,NOAA_Tmax_Summer,2021,86.1
17145,Perry County,IL-145,NOAA_Tmax_Summer,2022,87.7
17145,Perry County,IL-145,NOAA_Tmax_Summer,2023,87.0
17145,Perry County,IL-145,NOAA_Tmax_Summer,2024,87.1
17087,Johnson County,IL-087,NOAA_CDD_Annual,2010,1790.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2011,1537.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2012,1747.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2013,1232.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2014,1257.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2015,1445.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2016,1614.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2017,1372.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2018,1682.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2019,1501.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2020,1321.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2021,1430.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2022,1481.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2023,1359.0
17087,Johnson County,IL-087,NOAA_CDD_Annual,2024,1519.0
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2010,90.8
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2011,89.1
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2012,91.9
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2013,84.4
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2014,85.1
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2015,85.6
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2016,86.9
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2017,85.5
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2018,87.0
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2019,85.5
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2020,86.1
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2021,86.0
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2022,87.8
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2023,86.0
17087,Johnson County,IL-087,NOAA_Tmax_Summer,2024,86.1
17173,Shelby County,IL-173,NOAA_CDD_Annual,2010,1435.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2011,1232.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2012,1438.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2013,1004.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2014,922.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2015,1110.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2016,1330.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2017,1125.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2018,1400.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2019,1178.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2020,1056.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2021,1178.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2022,1144.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2023,1136.0
17173,Shelby County,IL-173,NOAA_CDD_Annual,2024,1199.0
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2010,87.6
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2011,87.1
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2012,89.8
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2013,82.7
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2014,82.6
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2015,82.7
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2016,85.6
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2017,85.0
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2018,84.8
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2019,83.9
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2020,84.9
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2021,84.8
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2022,85.2
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2023,85.1
17173,Shelby County,IL-173,NOAA_Tmax_Summer,2024,84.5
17051,Fayette County,IL-051,NOAA_CDD_Annual,2010,1525.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2011,1349.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2012,1536.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2013,1104.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2014,1037.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2015,1222.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2016,1454.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2017,1222.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2018,1470.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2019,1246.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2020,1137.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2021,1276.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2022,1255.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2023,1250.0
17051,Fayette County,IL-051,NOAA_CDD_Annual,2024,1347.0
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2010,88.4
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2011,88.0
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2012,90.8
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2013,83.6
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2014,83.7
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2015,83.6
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2016,86.7
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2017,86.1
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2018,85.8
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2019,84.3
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2020,85.7
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2021,85.5
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2022,86.3
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2023,86.4
17051,Fayette County,IL-051,NOAA_Tmax_Summer,2024,85.9
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2010,898.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2011,834.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2012,1016.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2013,673.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2014,584.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2015,667.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2016,890.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2017,718.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2018,847.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2019,799.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2020,844.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2021,984.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2022,790.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2023,759.0
17201,Winnebago County,IL-201,NOAA_CDD_Annual,2024,901.0
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2010,83.1
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2011,83.6
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2012,86.4
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2013,80.7
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2014,80.0
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2015,79.6
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2016,82.5
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2017,81.7
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2018,81.5
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2019,81.9
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2020,84.4
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2021,84.6
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2022,82.5
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2023,82.5
17201,Winnebago County,IL-201,NOAA_Tmax_Summer,2024,82.7
17141,Ogle County,IL-141,NOAA_CDD_Annual,2010,905.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2011,846.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2012,1009.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2013,695.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2014,604.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2015,713.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2016,951.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2017,704.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2018,910.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2019,827.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2020,874.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2021,982.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2022,792.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2023,762.0
17141,Ogle County,IL-141,NOAA_CDD_Annual,2024,885.0
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2010,83.2
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2011,83.4
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2012,86.1
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2013,81.0
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2014,80.3
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2015,79.9
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2016,83.0
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2017,81.5
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2018,82.5
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2019,82.2
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2020,84.8
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2021,84.1
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2022,82.1
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2023,82.3
17141,Ogle County,IL-141,NOAA_Tmax_Summer,2024,82.4
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2010,1373.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2011,1200.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2012,1372.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2013,967.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2014,876.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2015,1065.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2016,1274.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2017,1078.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2018,1378.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2019,1163.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2020,1040.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2021,1201.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2022,1130.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2023,1083.0
17139,Moultrie County,IL-139,NOAA_CDD_Annual,2024,1158.0
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2010,87.0
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2011,86.7
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2012,89.1
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2013,82.1
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2014,81.9
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2015,82.3
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2016,85.1
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2017,84.4
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2018,84.5
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2019,83.8
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2020,84.8
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2021,84.8
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2022,84.9
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2023,84.5
17139,Moultrie County,IL-139,NOAA_Tmax_Summer,2024,84.1
17017,Cass County,IL-017,NOAA_CDD_Annual,2010,1352.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2011,1209.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2012,1352.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2013,983.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2014,932.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2015,1103.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2016,1326.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2017,1133.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2018,1457.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2019,1177.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2020,1046.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2021,1195.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2022,1129.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2023,1094.0
17017,Cass County,IL-017,NOAA_CDD_Annual,2024,1232.0
17017,Cass County,IL-017,NOAA_Tmax_Summer,2010,86.9
17017,Cass County,IL-017,NOAA_Tmax_Summer,2011,87.0
17017,Cass County,IL-017,NOAA_Tmax_Summer,2012,89.4
17017,Cass County,IL-017,NOAA_Tmax_Summer,2013,83.3
17017,Cass County,IL-017,NOAA_Tmax_Summer,2014,82.5
17017,Cass County,IL-017,NOAA_Tmax_Summer,2015,82.5
17017,Cass County,IL-017,NOAA_Tmax_Summer,2016,85.7
17017,Cass County,IL-017,NOAA_Tmax_Summer,2017,85.6
17017,Cass County,IL-017,NOAA_Tmax_Summer,2018,86.5
17017,Cass County,IL-017,NOAA_Tmax_Summer,2019,84.6
17017,Cass County,IL-017,NOAA_Tmax_Summer,2020,85.5
17017,Cass County,IL-017,NOAA_Tmax_Summer,2021,85.0
17017,Cass County,IL-017,NOAA_Tmax_Summer,2022,85.1
17017,Cass County,IL-017,NOAA_Tmax_Summer,2023,85.5
17017,Cass County,IL-017,NOAA_Tmax_Summer,2024,85.4
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2010,1377.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2011,1233.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2012,1376.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2013,996.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2014,973.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2015,1165.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2016,1391.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2017,1162.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2018,1436.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2019,1176.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2020,1060.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2021,1199.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2022,1132.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2023,1139.0
17167,Sangamon County,IL-167,NOAA_CDD_Annual,2024,1236.0
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2010,86.8
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2011,87.2
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2012,89.5
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2013,83.2
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2014,82.9
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2015,83.2
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2016,86.0
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2017,85.5
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2018,85.6
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2019,84.3
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2020,85.5
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2021,85.0
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2022,85.0
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2023,85.1
17167,Sangamon County,IL-167,NOAA_Tmax_Summer,2024,85.4
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2010,1283.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2011,1113.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2012,1289.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2013,988.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2014,938.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2015,1134.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2016,1304.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2017,1059.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2018,1366.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2019,1145.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2020,1089.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2021,1226.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2022,1144.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2023,1100.0
17179,Tazewell County,IL-179,NOAA_CDD_Annual,2024,1195.0
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2010,86.4
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2011,86.0
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2012,88.5
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2013,83.3
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2014,82.6
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2015,82.4
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2016,85.1
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2017,84.5
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2018,85.0
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2019,84.2
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2020,86.2
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2021,84.9
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2022,85.5
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2023,85.1
17179,Tazewell County,IL-179,NOAA_Tmax_Summer,2024,84.6
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2010,1110.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2011,978.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2012,1147.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2013,812.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2014,733.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2015,829.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2016,1053.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2017,795.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2018,1085.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2019,914.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2020,962.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2021,1006.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2022,867.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2023,833.0
17099,LaSalle County,IL-099,NOAA_CDD_Annual,2024,971.0
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2010,85.0
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2011,84.6
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2012,87.2
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2013,81.8
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2014,81.4
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2015,80.5
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2016,83.5
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2017,82.3
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2018,83.7
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2019,83.0
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2020,85.0
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2021,83.6
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2022,82.9
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2023,83.3
17099,LaSalle County,IL-099,NOAA_Tmax_Summer,2024,83.3
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2010,1244.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2011,1070.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2012,1200.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2013,891.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2014,797.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2015,950.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2016,1185.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2017,949.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2018,1240.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2019,1036.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2020,919.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2021,1061.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2022,971.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2023,889.0
17183,Vermilion County,IL-183,NOAA_CDD_Annual,2024,1059.0
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2010,86.5
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2011,86.3
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2012,88.1
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2013,82.0
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2014,81.5
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2015,81.7
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2016,84.6
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2017,83.8
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2018,84.1
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2019,83.8
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2020,84.7
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2021,84.1
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2022,84.3
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2023,83.4
17183,Vermilion County,IL-183,NOAA_Tmax_Summer,2024,83.4
17007,Boone County,IL-007,NOAA_CDD_Annual,2010,872.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2011,791.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2012,960.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2013,617.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2014,532.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2015,636.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2016,864.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2017,656.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2018,801.0
17007,Boone County,IL-007,NOAA_CDD_Annual,2019,762.0
